invoice_id,invoice_line_id,linked_order_line_id,quantity,net_price,sales_amount,invoice_date,status
INV_000999,IL_000999,OL_000872,2,261.7,523.4,2024-07-30,delayed
INV_001016,IL_001016,OL_000887,1,194.42,194.42,2024-07-30,delayed
INV_001022,IL_001022,OL_000892,3,179.77,539.3100000000001,2024-07-30,delayed
INV_001062,IL_001062,OL_000929,3,189.03,567.09,2024-07-30,partial
INV_001073,IL_001073,OL_000937,2,211.97,423.94,2024-07-30,partial
INV_001053,IL_001053,OL_000921,3,603.77,1811.31,2024-07-31,invoiced
INV_001057,IL_001057,OL_000925,3,953.67,2861.0099999999998,2024-07-31,invoiced
INV_001060,IL_001060,OL_000928,3,520.87,1562.6100000000001,2024-07-31,partial
INV_001064,IL_001064,OL_000930,8,178.13,1425.04,2024-07-31,invoiced
INV_001067,IL_001067,OL_000932,5,255.51,1277.55,2024-07-31,invoiced
INV_001070,IL_001070,OL_000935,5,159.24,796.2,2024-07-31,partial
INV_001076,IL_001076,OL_000939,2,734.06,1468.12,2024-07-31,invoiced
INV_001078,IL_001078,OL_000941,4,190.79,763.16,2024-07-31,invoiced
INV_001081,IL_001081,OL_000944,1,162.14,162.14,2024-07-31,partial
INV_001089,IL_001089,OL_000950,1,411.26,411.26,2024-07-31,invoiced
INV_001092,IL_001092,OL_000953,1,348.98,348.98,2024-07-31,invoiced
INV_001048,IL_001048,OL_000916,9,174.51,1570.59,2024-08-01,invoiced
INV_001051,IL_001051,OL_000919,5,258.49,1292.45,2024-08-01,invoiced
INV_001058,IL_001058,OL_000926,2,739.38,1478.76,2024-08-01,invoiced
INV_001065,IL_001065,OL_000931,2,406.74,813.48,2024-08-01,partial
INV_001075,IL_001075,OL_000938,2,944.74,1889.48,2024-08-01,invoiced
INV_001085,IL_001085,OL_000947,1,188.53,188.53,2024-08-01,partial
INV_001087,IL_001087,OL_000948,1,876.26,876.26,2024-08-01,invoiced
INV_001091,IL_001091,OL_000952,3,175.83,527.49,2024-08-01,invoiced
INV_001029,IL_001029,OL_000898,3,161.6,484.79999999999995,2024-08-02,delayed
INV_001050,IL_001050,OL_000918,5,410.59,2052.95,2024-08-02,invoiced
INV_001077,IL_001077,OL_000940,4,510.09,2040.36,2024-08-02,invoiced
INV_001049,IL_001049,OL_000917,2,341.49,682.98,2024-08-03,invoiced
INV_001052,IL_001052,OL_000920,2,872.62,1745.24,2024-08-03,invoiced
INV_001056,IL_001056,OL_000924,5,206.91,1034.55,2024-08-03,invoiced
INV_001059,IL_001059,OL_000927,1,613.14,613.14,2024-08-03,invoiced
INV_001072,IL_001072,OL_000936,5,409.57,2047.85,2024-08-03,invoiced
INV_001079,IL_001079,OL_000942,2,346.2,692.4,2024-08-03,invoiced
INV_001063,IL_001063,OL_000929,1,189.03,189.03,2024-08-04,delayed
INV_001068,IL_001068,OL_000933,1,863.0,863.0,2024-08-04,invoiced
INV_001069,IL_001069,OL_000934,2,588.24,1176.48,2024-08-04,invoiced
INV_001071,IL_001071,OL_000935,3,159.24,477.72,2024-08-04,delayed
INV_001080,IL_001080,OL_000943,1,594.72,594.72,2024-08-04,invoiced
INV_001083,IL_001083,OL_000945,3,404.07,1212.21,2024-08-04,invoiced
INV_001088,IL_001088,OL_000949,1,164.83,164.83,2024-08-04,invoiced
INV_001090,IL_001090,OL_000951,1,636.38,636.38,2024-08-04,invoiced
INV_001093,IL_001093,OL_000954,2,611.37,1222.74,2024-08-04,invoiced
INV_001094,IL_001094,OL_000955,3,209.32,627.96,2024-08-04,invoiced
INV_001037,IL_001037,OL_000905,2,192.47,384.94,2024-08-05,delayed
INV_001054,IL_001054,OL_000922,8,160.06,1280.48,2024-08-05,invoiced
INV_001055,IL_001055,OL_000923,6,418.6,2511.6000000000004,2024-08-05,invoiced
INV_001061,IL_001061,OL_000928,2,520.87,1041.74,2024-08-05,delayed
INV_001084,IL_001084,OL_000946,2,206.22,412.44,2024-08-05,invoiced
INV_001095,IL_001095,OL_000956,2,511.82,1023.64,2024-08-05,invoiced
INV_001082,IL_001082,OL_000944,2,162.14,324.28,2024-08-06,delayed
INV_001098,IL_001098,OL_000959,2,400.01,800.02,2024-08-07,partial
INV_001101,IL_001101,OL_000961,2,889.25,1778.5,2024-08-07,invoiced
INV_001110,IL_001110,OL_000968,1,605.44,605.44,2024-08-07,invoiced
INV_001111,IL_001111,OL_000969,5,513.4,2567.0,2024-08-07,invoiced
INV_001115,IL_001115,OL_000973,1,163.04,163.04,2024-08-07,partial
INV_001123,IL_001123,OL_000979,1,408.26,408.26,2024-08-07,invoiced
INV_001074,IL_001074,OL_000937,2,211.97,423.94,2024-08-08,delayed
INV_001097,IL_001097,OL_000958,2,346.21,692.42,2024-08-08,invoiced
INV_001102,IL_001102,OL_000962,2,598.63,1197.26,2024-08-08,partial
INV_001107,IL_001107,OL_000966,1,973.14,973.14,2024-08-08,partial
INV_001112,IL_001112,OL_000970,4,190.16,760.64,2024-08-08,invoiced
INV_001113,IL_001113,OL_000971,1,339.85,339.85,2024-08-08,invoiced
INV_001117,IL_001117,OL_000974,1,410.79,410.79,2024-08-08,partial
INV_001120,IL_001120,OL_000976,3,193.05,579.1500000000001,2024-08-08,invoiced
INV_001096,IL_001096,OL_000957,9,178.63,1607.67,2024-08-09,invoiced
INV_001100,IL_001100,OL_000960,6,255.28,1531.68,2024-08-09,invoiced
INV_001122,IL_001122,OL_000978,1,160.63,160.63,2024-08-09,invoiced
INV_001114,IL_001114,OL_000972,1,586.03,586.03,2024-08-10,invoiced
INV_001119,IL_001119,OL_000975,3,198.72,596.16,2024-08-10,invoiced
INV_001109,IL_001109,OL_000967,2,754.9,1509.8,2024-08-11,invoiced
INV_001104,IL_001104,OL_000963,8,162.08,1296.64,2024-08-12,invoiced
INV_001105,IL_001105,OL_000964,6,406.9,2441.3999999999996,2024-08-12,invoiced
INV_001106,IL_001106,OL_000965,5,207.17,1035.85,2024-08-12,invoiced
INV_001121,IL_001121,OL_000977,1,898.37,898.37,2024-08-12,invoiced
INV_001124,IL_001124,OL_000980,1,642.93,642.93,2024-08-12,invoiced
INV_001066,IL_001066,OL_000931,2,406.74,813.48,2024-08-13,delayed
INV_001086,IL_001086,OL_000947,2,188.53,377.06,2024-08-13,delayed
INV_001130,IL_001130,OL_000986,1,585.49,585.49,2024-08-13,partial
INV_001153,IL_001153,OL_001006,2,193.67,387.34,2024-08-13,partial
INV_001133,IL_001133,OL_000988,6,408.78,2452.68,2024-08-14,invoiced
INV_001146,IL_001146,OL_001000,3,161.13,483.39,2024-08-14,partial
INV_001127,IL_001127,OL_000983,5,403.06,2015.3,2024-08-15,invoiced
INV_001134,IL_001134,OL_000989,5,203.58,1017.9000000000001,2024-08-15,invoiced
INV_001135,IL_001135,OL_000990,3,968.1,2904.3,2024-08-15,invoiced
INV_001137,IL_001137,OL_000992,1,640.0,640.0,2024-08-15,invoiced
INV_001139,IL_001139,OL_000994,3,188.4,565.2,2024-08-15,partial
INV_001161,IL_001161,OL_001013,1,869.82,869.82,2024-08-15,invoiced
INV_001125,IL_001125,OL_000981,9,176.78,1591.02,2024-08-16,invoiced
INV_001129,IL_001129,OL_000985,2,866.69,1733.38,2024-08-16,invoiced
INV_001141,IL_001141,OL_000995,8,178.1,1424.8,2024-08-16,invoiced
INV_001142,IL_001142,OL_000996,4,398.31,1593.24,2024-08-16,invoiced
INV_001148,IL_001148,OL_001001,5,407.62,2038.1,2024-08-16,invoiced
INV_001149,IL_001149,OL_001002,4,209.74,838.96,2024-08-16,invoiced
INV_001163,IL_001163,OL_001015,1,413.61,413.61,2024-08-16,invoiced
INV_001164,IL_001164,OL_001016,1,619.38,619.38,2024-08-16,invoiced
INV_001116,IL_001116,OL_000973,2,163.04,326.08,2024-08-17,delayed
INV_001136,IL_001136,OL_000991,2,739.61,1479.22,2024-08-17,invoiced
INV_001138,IL_001138,OL_000993,5,533.9,2669.5,2024-08-17,invoiced
INV_001144,IL_001144,OL_000998,1,881.89,881.89,2024-08-17,invoiced
INV_001155,IL_001155,OL_001007,1,341.97,341.97,2024-08-17,invoiced
INV_001158,IL_001158,OL_001010,3,422.88,1268.6399999999999,2024-08-17,invoiced
INV_001099,IL_001099,OL_000959,3,400.01,1200.03,2024-08-18,delayed
INV_001103,IL_001103,OL_000962,1,598.63,598.63,2024-08-18,delayed
INV_001118,IL_001118,OL_000974,2,410.79,821.58,2024-08-18,delayed
INV_001132,IL_001132,OL_000987,8,162.91,1303.28,2024-08-18,invoiced
INV_001143,IL_001143,OL_000997,5,250.45,1252.25,2024-08-18,invoiced
INV_001145,IL_001145,OL_000999,2,589.75,1179.5,2024-08-18,invoiced
INV_001157,IL_001157,OL_001009,3,162.21,486.63,2024-08-18,invoiced
INV_001159,IL_001159,OL_001011,3,208.71,626.13,2024-08-18,invoiced
INV_001160,IL_001160,OL_001012,3,187.59,562.77,2024-08-18,invoiced
INV_001108,IL_001108,OL_000966,2,973.14,1946.28,2024-08-19,delayed
INV_001126,IL_001126,OL_000982,2,335.14,670.28,2024-08-19,invoiced
INV_001128,IL_001128,OL_000984,5,256.45,1282.25,2024-08-19,invoiced
INV_001150,IL_001150,OL_001003,2,989.21,1978.42,2024-08-19,invoiced
INV_001151,IL_001151,OL_001004,2,741.95,1483.9,2024-08-19,invoiced
INV_001152,IL_001152,OL_001005,4,516.61,2066.44,2024-08-19,invoiced
INV_001156,IL_001156,OL_001008,1,601.66,601.66,2024-08-19,invoiced
INV_001162,IL_001162,OL_001014,1,160.22,160.22,2024-08-19,invoiced
INV_001131,IL_001131,OL_000986,2,585.49,1170.98,2024-08-20,delayed
INV_001147,IL_001147,OL_001000,4,161.13,644.52,2024-08-21,delayed
INV_001171,IL_001171,OL_001022,3,595.12,1785.3600000000001,2024-08-21,invoiced
INV_001177,IL_001177,OL_001028,1,616.18,616.18,2024-08-21,invoiced
INV_001178,IL_001178,OL_001029,5,534.0,2670.0,2024-08-21,invoiced
INV_001154,IL_001154,OL_001006,2,193.67,387.34,2024-08-22,delayed
INV_001165,IL_001165,OL_001017,9,178.88,1609.92,2024-08-22,invoiced
INV_001167,IL_001167,OL_001019,5,395.93,1979.65,2024-08-22,invoiced
INV_001168,IL_001168,OL_001020,4,255.03,1020.12,2024-08-22,partial
INV_001172,IL_001172,OL_001023,8,159.14,1273.12,2024-08-22,invoiced
INV_001186,IL_001186,OL_001037,1,862.71,862.71,2024-08-22,invoiced
INV_001187,IL_001187,OL_001038,1,158.27,158.27,2024-08-22,invoiced
INV_001175,IL_001175,OL_001026,3,968.6,2905.8,2024-08-23,invoiced
INV_001184,IL_001184,OL_001035,3,201.84,605.52,2024-08-23,invoiced
INV_001189,IL_001189,OL_001040,1,622.05,622.05,2024-08-23,invoiced
INV_001140,IL_001140,OL_000994,1,188.4,188.4,2024-08-24,delayed
INV_001174,IL_001174,OL_001025,5,208.12,1040.6,2024-08-24,invoiced
INV_001183,IL_001183,OL_001034,3,415.58,1246.74,2024-08-24,invoiced
INV_001188,IL_001188,OL_001039,1,408.46,408.46,2024-08-24,invoiced
INV_001166,IL_001166,OL_001018,2,341.14,682.28,2024-08-25,invoiced
INV_001170,IL_001170,OL_001021,2,872.64,1745.28,2024-08-25,invoiced
INV_001173,IL_001173,OL_001024,6,406.84,2441.04,2024-08-25,invoiced
INV_001176,IL_001176,OL_001027,2,748.2,1496.4,2024-08-25,invoiced
INV_001180,IL_001180,OL_001031,2,334.66,669.32,2024-08-25,invoiced
INV_001185,IL_001185,OL_001036,3,189.66,568.98,2024-08-25,invoiced
INV_001179,IL_001179,OL_001030,4,190.34,761.36,2024-08-26,invoiced
INV_001181,IL_001181,OL_001032,1,605.91,605.91,2024-08-26,invoiced
INV_001182,IL_001182,OL_001033,3,164.62,493.86,2024-08-26,invoiced
INV_001198,IL_001198,OL_001047,4,158.16,632.64,2024-08-27,partial
INV_001190,IL_001190,OL_001041,9,176.33,1586.97,2024-08-28,invoiced
INV_001196,IL_001196,OL_001046,1,596.1,596.1,2024-08-28,partial
INV_001200,IL_001200,OL_001048,6,413.85,2483.1000000000004,2024-08-28,invoiced
INV_001203,IL_001203,OL_001051,2,740.02,1480.04,2024-08-28,invoiced
INV_001205,IL_001205,OL_001053,3,517.53,1552.59,2024-08-28,partial
INV_001207,IL_001207,OL_001054,4,189.52,758.08,2024-08-28,invoiced
INV_001208,IL_001208,OL_001055,9,178.4,1605.6000000000001,2024-08-28,invoiced
INV_001210,IL_001210,OL_001057,5,253.16,1265.8,2024-08-28,invoiced
INV_001217,IL_001217,OL_001063,2,963.63,1927.26,2024-08-28,invoiced
INV_001218,IL_001218,OL_001064,2,747.25,1494.5,2024-08-28,invoiced
INV_001227,IL_001227,OL_001072,3,186.18,558.54,2024-08-28,invoiced
INV_001229,IL_001229,OL_001074,1,161.64,161.64,2024-08-28,invoiced
INV_001234,IL_001234,OL_001078,1,342.41,342.41,2024-08-28,invoiced
INV_001169,IL_001169,OL_001020,2,255.03,510.06,2024-08-29,delayed
INV_001192,IL_001192,OL_001043,2,406.25,812.5,2024-08-29,partial
INV_001194,IL_001194,OL_001044,5,255.25,1276.25,2024-08-29,invoiced
INV_001213,IL_001213,OL_001060,8,159.23,1273.84,2024-08-29,invoiced
INV_001214,IL_001214,OL_001061,4,404.91,1619.64,2024-08-29,partial
INV_001216,IL_001216,OL_001062,4,198.69,794.76,2024-08-29,invoiced
INV_001219,IL_001219,OL_001065,3,531.02,1593.06,2024-08-29,partial
INV_001221,IL_001221,OL_001066,4,190.18,760.72,2024-08-29,invoiced
INV_001232,IL_001232,OL_001077,2,181.21,362.42,2024-08-29,partial
INV_001209,IL_001209,OL_001056,4,406.52,1626.08,2024-08-30,invoiced
INV_001211,IL_001211,OL_001058,1,868.98,868.98,2024-08-30,invoiced
INV_001222,IL_001222,OL_001067,2,339.72,679.44,2024-08-30,invoiced
INV_001236,IL_001236,OL_001080,3,207.0,621.0,2024-08-30,invoiced
INV_001237,IL_001237,OL_001081,2,529.86,1059.72,2024-08-30,invoiced
INV_001191,IL_001191,OL_001042,2,342.75,685.5,2024-08-31,invoiced
INV_001195,IL_001195,OL_001045,2,873.57,1747.14,2024-08-31,invoiced
INV_001202,IL_001202,OL_001050,3,951.37,2854.11,2024-08-31,invoiced
INV_001226,IL_001226,OL_001071,3,204.16,612.48,2024-08-31,invoiced
INV_001231,IL_001231,OL_001076,1,615.67,615.67,2024-08-31,invoiced
INV_001235,IL_001235,OL_001079,2,597.79,1195.58,2024-08-31,invoiced
INV_001197,IL_001197,OL_001046,2,596.1,1192.2,2024-09-01,delayed
INV_001204,IL_001204,OL_001052,1,627.15,627.15,2024-09-01,invoiced
INV_001212,IL_001212,OL_001059,2,605.29,1210.58,2024-09-01,invoiced
INV_001223,IL_001223,OL_001068,1,600.38,600.38,2024-09-01,invoiced
INV_001224,IL_001224,OL_001069,3,161.19,483.57,2024-09-01,invoiced
INV_001233,IL_001233,OL_001077,1,181.21,181.21,2024-09-01,delayed
INV_001193,IL_001193,OL_001043,3,406.25,1218.75,2024-09-02,delayed
INV_001199,IL_001199,OL_001047,3,158.16,474.48,2024-09-02,delayed
INV_001201,IL_001201,OL_001049,5,208.57,1042.85,2024-09-02,invoiced
INV_001220,IL_001220,OL_001065,1,531.02,531.02,2024-09-02,delayed
INV_001225,IL_001225,OL_001070,3,415.28,1245.84,2024-09-02,invoiced
INV_001228,IL_001228,OL_001073,1,876.67,876.67,2024-09-02,invoiced
INV_001230,IL_001230,OL_001075,1,407.31,407.31,2024-09-02,invoiced
INV_001256,IL_001256,OL_001099,1,411.74,411.74,2024-09-03,partial
INV_001243,IL_001243,OL_001087,3,593.45,1780.3500000000001,2024-09-04,invoiced
INV_001247,IL_001247,OL_001091,3,957.68,2873.04,2024-09-04,invoiced
INV_001254,IL_001254,OL_001097,1,594.94,594.94,2024-09-04,invoiced
INV_001264,IL_001264,OL_001106,1,630.64,630.64,2024-09-04,invoiced
INV_001251,IL_001251,OL_001095,3,189.31,567.9300000000001,2024-09-05,partial
INV_001263,IL_001263,OL_001105,1,413.28,413.28,2024-09-05,invoiced
INV_001250,IL_001250,OL_001094,5,514.43,2572.1499999999996,2024-09-06,invoiced
INV_001253,IL_001253,OL_001096,2,330.94,661.88,2024-09-06,invoiced
INV_001255,IL_001255,OL_001098,3,164.17,492.51,2024-09-06,invoiced
INV_001258,IL_001258,OL_001100,3,203.88,611.64,2024-09-06,invoiced
INV_001260,IL_001260,OL_001102,1,886.06,886.06,2024-09-06,invoiced
INV_001261,IL_001261,OL_001103,1,605.32,605.32,2024-09-06,invoiced
INV_001262,IL_001262,OL_001104,1,166.55,166.55,2024-09-06,invoiced
INV_001215,IL_001215,OL_001061,2,404.91,809.82,2024-09-07,delayed
INV_001240,IL_001240,OL_001084,5,394.96,1974.8,2024-09-07,invoiced
INV_001242,IL_001242,OL_001086,2,885.43,1770.86,2024-09-07,invoiced
INV_001248,IL_001248,OL_001092,2,733.27,1466.54,2024-09-07,invoiced
INV_001249,IL_001249,OL_001093,1,622.41,622.41,2024-09-07,invoiced
INV_001238,IL_001238,OL_001082,10,176.62,1766.2,2024-09-08,invoiced
INV_001239,IL_001239,OL_001083,2,350.87,701.74,2024-09-08,invoiced
INV_001241,IL_001241,OL_001085,6,258.39,1550.34,2024-09-08,invoiced
INV_001245,IL_001245,OL_001089,7,407.64,2853.48,2024-09-08,invoiced
INV_001206,IL_001206,OL_001053,2,517.53,1035.06,2024-09-09,delayed
INV_001244,IL_001244,OL_001088,8,157.45,1259.6,2024-09-09,invoiced
INV_001246,IL_001246,OL_001090,5,207.91,1039.55,2024-09-09,invoiced
INV_001252,IL_001252,OL_001095,2,189.31,378.62,2024-09-09,delayed
INV_001259,IL_001259,OL_001101,3,191.36,574.08,2024-09-09,invoiced
INV_001297,IL_001297,OL_001136,2,405.54,811.08,2024-09-10,partial
INV_001265,IL_001265,OL_001107,10,174.84,1748.4,2024-09-11,invoiced
INV_001271,IL_001271,OL_001112,3,603.71,1811.13,2024-09-11,invoiced
INV_001291,IL_001291,OL_001131,2,520.19,1040.38,2024-09-11,partial
INV_001300,IL_001300,OL_001138,1,187.6,187.6,2024-09-11,partial
INV_001305,IL_001305,OL_001142,1,622.68,622.68,2024-09-11,invoiced
INV_001267,IL_001267,OL_001109,5,397.82,1989.1,2024-09-12,invoiced
INV_001268,IL_001268,OL_001110,3,251.48,754.4399999999999,2024-09-12,partial
INV_001273,IL_001273,OL_001114,7,408.56,2859.92,2024-09-12,invoiced
INV_001278,IL_001278,OL_001119,5,519.85,2599.25,2024-09-12,invoiced
INV_001279,IL_001279,OL_001120,5,194.41,972.05,2024-09-12,invoiced
INV_001280,IL_001280,OL_001121,9,178.03,1602.27,2024-09-12,invoiced
INV_001281,IL_001281,OL_001122,5,393.72,1968.6000000000001,2024-09-12,invoiced
INV_001282,IL_001282,OL_001123,3,255.43,766.29,2024-09-12,partial
INV_001287,IL_001287,OL_001127,6,417.07,2502.42,2024-09-12,invoiced
INV_001299,IL_001299,OL_001137,3,211.97,635.91,2024-09-12,invoiced
INV_001303,IL_001303,OL_001140,1,159.77,159.77,2024-09-12,invoiced
INV_001266,IL_001266,OL_001108,2,343.77,687.54,2024-09-13,invoiced
INV_001274,IL_001274,OL_001115,5,206.11,1030.5500000000002,2024-09-13,invoiced
INV_001276,IL_001276,OL_001117,2,749.15,1498.3,2024-09-13,invoiced
INV_001277,IL_001277,OL_001118,1,634.28,634.28,2024-09-13,invoiced
INV_001284,IL_001284,OL_001124,1,865.3,865.3,2024-09-13,invoiced
INV_001288,IL_001288,OL_001128,4,211.52,846.08,2024-09-13,invoiced
INV_001295,IL_001295,OL_001134,1,588.91,588.91,2024-09-13,invoiced
INV_001272,IL_001272,OL_001113,8,163.75,1310.0,2024-09-14,invoiced
INV_001285,IL_001285,OL_001125,2,612.83,1225.66,2024-09-14,invoiced
INV_001294,IL_001294,OL_001133,2,349.48,698.96,2024-09-14,invoiced
INV_001289,IL_001289,OL_001129,2,964.76,1929.52,2024-09-15,invoiced
INV_001293,IL_001293,OL_001132,4,192.16,768.64,2024-09-15,invoiced
INV_001296,IL_001296,OL_001135,3,160.91,482.73,2024-09-15,invoiced
INV_001304,IL_001304,OL_001141,1,413.51,413.51,2024-09-15,invoiced
INV_001270,IL_001270,OL_001111,2,891.47,1782.94,2024-09-16,invoiced
INV_001275,IL_001275,OL_001116,3,952.56,2857.68,2024-09-16,invoiced
INV_001286,IL_001286,OL_001126,8,161.6,1292.8,2024-09-16,invoiced
INV_001290,IL_001290,OL_001130,2,728.5,1457.0,2024-09-16,invoiced
INV_001302,IL_001302,OL_001139,1,875.26,875.26,2024-09-16,invoiced
INV_001257,IL_001257,OL_001099,2,411.74,823.48,2024-09-17,delayed
INV_001298,IL_001298,OL_001136,1,405.54,405.54,2024-09-17,delayed
INV_001269,IL_001269,OL_001110,3,251.48,754.4399999999999,2024-09-18,delayed
INV_001292,IL_001292,OL_001131,2,520.19,1040.38,2024-09-18,delayed
INV_001306,IL_001306,OL_001143,10,179.65,1796.5,2024-09-18,invoiced
INV_001315,IL_001315,OL_001152,32,972.97,31135.04,2024-09-18,partial
INV_001317,IL_001317,OL_001153,2,746.17,1492.34,2024-09-18,invoiced
INV_001319,IL_001319,OL_001155,5,515.64,2578.2,2024-09-18,invoiced
INV_001307,IL_001307,OL_001144,2,352.11,704.22,2024-09-19,invoiced
INV_001311,IL_001311,OL_001148,3,589.37,1768.1100000000001,2024-09-19,invoiced
INV_001320,IL_001320,OL_001156,5,189.68,948.4000000000001,2024-09-19,invoiced
INV_001327,IL_001327,OL_001163,1,850.46,850.46,2024-09-19,invoiced
INV_001330,IL_001330,OL_001166,1,405.66,405.66,2024-09-19,invoiced
INV_001318,IL_001318,OL_001154,1,632.33,632.33,2024-09-20,invoiced
INV_001328,IL_001328,OL_001164,1,594.26,594.26,2024-09-20,invoiced
INV_001308,IL_001308,OL_001145,5,400.25,2001.25,2024-09-21,invoiced
INV_001309,IL_001309,OL_001146,6,255.01,1530.06,2024-09-21,invoiced
INV_001314,IL_001314,OL_001151,5,201.96,1009.8000000000001,2024-09-21,invoiced
INV_001323,IL_001323,OL_001159,3,164.34,493.02,2024-09-21,invoiced
INV_001324,IL_001324,OL_001160,4,410.58,1642.32,2024-09-21,invoiced
INV_001326,IL_001326,OL_001162,3,189.27,567.8100000000001,2024-09-21,invoiced
INV_001329,IL_001329,OL_001165,1,156.38,156.38,2024-09-21,invoiced
INV_001310,IL_001310,OL_001147,2,876.62,1753.24,2024-09-22,invoiced
INV_001313,IL_001313,OL_001150,6,417.29,2503.7400000000002,2024-09-22,invoiced
INV_001322,IL_001322,OL_001158,1,588.36,588.36,2024-09-22,invoiced
INV_001325,IL_001325,OL_001161,3,202.75,608.25,2024-09-22,invoiced
INV_001331,IL_001331,OL_001167,1,646.02,646.02,2024-09-22,invoiced
INV_001301,IL_001301,OL_001138,2,187.6,375.2,2024-09-23,delayed
INV_001312,IL_001312,OL_001149,8,162.6,1300.8,2024-09-23,invoiced
INV_001321,IL_001321,OL_001157,2,333.55,667.1,2024-09-23,invoiced
INV_001283,IL_001283,OL_001123,2,255.43,510.86,2024-09-24,delayed
INV_001349,IL_001349,OL_001183,2,400.76,801.52,2024-09-24,partial
INV_001363,IL_001363,OL_001196,2,162.44,324.88,2024-09-24,partial
INV_001316,IL_001316,OL_001152,9,972.97,8756.73,2024-09-25,delayed
INV_001333,IL_001333,OL_001169,2,341.8,683.6,2024-09-25,invoiced
INV_001345,IL_001345,OL_001180,2,524.3,1048.6,2024-09-25,partial
INV_001348,IL_001348,OL_001182,9,177.12,1594.08,2024-09-25,invoiced
INV_001355,IL_001355,OL_001188,6,409.8,2458.8,2024-09-25,invoiced
INV_001356,IL_001356,OL_001189,4,201.55,806.2,2024-09-25,invoiced
INV_001362,IL_001362,OL_001195,1,615.53,615.53,2024-09-25,invoiced
INV_001369,IL_001369,OL_001200,1,896.7,896.7,2024-09-25,invoiced
INV_001370,IL_001370,OL_001201,1,600.07,600.07,2024-09-25,invoiced
INV_001332,IL_001332,OL_001168,10,178.35,1783.5,2024-09-26,invoiced
INV_001335,IL_001335,OL_001171,4,258.39,1033.56,2024-09-26,partial
INV_001340,IL_001340,OL_001175,7,420.83,2945.81,2024-09-26,invoiced
INV_001342,IL_001342,OL_001177,3,955.8,2867.3999999999996,2024-09-26,invoiced
INV_001344,IL_001344,OL_001179,1,611.28,611.28,2024-09-26,invoiced
INV_001352,IL_001352,OL_001185,1,871.16,871.16,2024-09-26,invoiced
INV_001357,IL_001357,OL_001190,3,982.97,2948.91,2024-09-26,invoiced
INV_001365,IL_001365,OL_001197,4,412.63,1650.52,2024-09-26,invoiced
INV_001367,IL_001367,OL_001199,1,192.69,192.69,2024-09-26,partial
INV_001377,IL_001377,OL_001208,3,208.66,625.98,2024-09-26,invoiced
INV_001334,IL_001334,OL_001170,5,394.29,1971.45,2024-09-27,invoiced
INV_001339,IL_001339,OL_001174,8,164.52,1316.16,2024-09-27,invoiced
INV_001351,IL_001351,OL_001184,5,253.39,1266.9499999999998,2024-09-27,invoiced
INV_001353,IL_001353,OL_001186,2,614.04,1228.08,2024-09-27,invoiced
INV_001354,IL_001354,OL_001187,8,164.15,1313.2,2024-09-27,invoiced
INV_001360,IL_001360,OL_001193,4,192.44,769.76,2024-09-27,invoiced
INV_001374,IL_001374,OL_001205,3,175.6,526.8,2024-09-27,invoiced
INV_001361,IL_001361,OL_001194,2,334.62,669.24,2024-09-28,invoiced
INV_001378,IL_001378,OL_001209,2,525.18,1050.36,2024-09-28,invoiced
