date,year,month,week_number,year_week,customer_id,product_id,relationship_strength,list_price,category_l1,category_l2,effort_type,substitute_type,scenario_role,platform_type,baseline_qty,adjusted_qty,event_delta,event_id,event_type,event_layer,promo_id,recall_case_id
2024-05-02,2024,5,18,2024-W18,CUST_C,P4,0.95,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.6633374999999999,0.6633374999999999,0.0,,,0,,
2024-05-02,2024,5,18,2024-W18,CUST_C,P9,0.92,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.5963698861875751,0.5963698861875751,0.0,,,0,,
2024-05-02,2024,5,18,2024-W18,CUST_D,P13,0.48,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.13700307116661667,0.13700307116661667,0.0,,,0,,
2024-05-02,2024,5,18,2024-W18,CUST_D,P14,0.3,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.09744441859292143,0.09744441859292143,0.0,,,0,,
2024-05-02,2024,5,18,2024-W18,CUST_D,P2,0.42,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.26193577897526704,0.26193577897526704,0.0,,,0,,
2024-05-02,2024,5,18,2024-W18,CUST_D,P3,0.35,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.17674068013178795,0.17674068013178795,0.0,,,0,,
2024-05-02,2024,5,18,2024-W18,CUST_D,P7,1.0,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.23861539497709322,0.23861539497709322,0.0,,,0,,
2024-05-02,2024,5,18,2024-W18,CUST_E,P1,0.3,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.178114771651827,0.178114771651827,0.0,,,0,,
2024-05-02,2024,5,18,2024-W18,CUST_E,P10,0.28,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.04874389070421765,0.04874389070421765,0.0,,,0,,
2024-05-02,2024,5,18,2024-W18,CUST_E,P14,0.34,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.07588549172905067,0.07588549172905067,0.0,,,0,,
2024-05-02,2024,5,18,2024-W18,CUST_E,P4,0.46,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.14352433062755515,0.14352433062755515,0.0,,,0,,
2024-05-02,2024,5,18,2024-W18,CUST_E,P8,0.38,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.11457797286857689,0.11457797286857689,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_A,P1,1.0,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,1.9487020708822187,1.9487020708822187,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_A,P10,0.55,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.36940852604012014,0.36940852604012014,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_A,P11,0.85,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.9682827925505665,0.9682827925505665,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_A,P12,0.88,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,1.1161396854647305,1.1161396854647305,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_A,P13,0.5,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.33540039591994475,0.33540039591994475,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_A,P14,0.72,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.6251608434665427,0.6251608434665427,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_A,P2,1.0,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,1.5085753036532457,1.5085753036532457,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_A,P3,0.95,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,1.4182541613103579,1.4182541613103579,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_A,P4,0.9,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,1.040109973406525,1.040109973406525,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_A,P5,0.8,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.6163083967182583,0.6163083967182583,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_A,P6,0.85,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.38956812585938394,0.38956812585938394,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_A,P7,0.4,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.25283256547385435,0.25283256547385435,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_A,P8,0.95,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.9803683854779524,0.9803683854779524,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_A,P9,0.75,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,1.06615540482329,1.06615540482329,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_B,P1,0.82,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.8350836099636332,0.8350836099636332,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_B,P11,0.7,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.4156036218697795,0.4156036218697795,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_B,P12,0.74,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,0.5572872774768051,0.5572872774768051,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_B,P13,0.35,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.12421147152521426,0.12421147152521426,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_B,P14,0.42,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.20870925393703668,0.20870925393703668,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_B,P2,0.86,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.8511462777427341,0.8511462777427341,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_B,P3,0.7,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.513908478070896,0.513908478070896,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_B,P4,0.62,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.3992068211979978,0.3992068211979978,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_B,P5,0.55,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.2637375670507559,0.2637375670507559,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_B,P6,0.65,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.16413544372459135,0.16413544372459135,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_B,P8,0.72,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.3874474475649265,0.3874474475649265,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_B,P9,0.58,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.394107504617655,0.394107504617655,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_C,P10,0.9,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.31484690823441286,0.31484690823441286,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_C,P14,0.6,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.23091981526664632,0.23091981526664632,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_C,P2,0.65,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.5988231910584721,0.5988231910584721,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_C,P3,1.0,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.7117165259039488,0.7117165259039488,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_C,P4,0.95,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.6297740226370718,0.6297740226370718,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_C,P9,0.92,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.631181519882225,0.631181519882225,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_D,P13,0.48,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.1283824522054193,0.1283824522054193,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_D,P14,0.3,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.11322706455291247,0.11322706455291247,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_D,P2,0.42,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.2539083565001448,0.2539083565001448,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_D,P3,0.35,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.20039783816706433,0.20039783816706433,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_D,P7,1.0,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.24968678391033386,0.24968678391033386,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_E,P1,0.3,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.13051488842837214,0.13051488842837214,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_E,P10,0.28,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.054942814756238495,0.054942814756238495,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_E,P14,0.34,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.07720357382533993,0.07720357382533993,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_E,P4,0.46,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.13050912518240795,0.13050912518240795,0.0,,,0,,
2024-05-03,2024,5,18,2024-W18,CUST_E,P8,0.38,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.10183943209602628,0.10183943209602628,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_A,P1,1.0,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,2.069322149184035,2.069322149184035,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_A,P10,0.55,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.40339488486728353,0.40339488486728353,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_A,P11,0.85,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,1.0401607279359297,1.0401607279359297,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_A,P12,0.88,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,1.202463951038039,1.202463951038039,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_A,P13,0.5,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.40873829816155244,0.40873829816155244,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_A,P14,0.72,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.6984495745407592,0.6984495745407592,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_A,P2,1.0,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,1.7538128831493256,1.7538128831493256,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_A,P3,0.95,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,1.362711302040931,1.362711302040931,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_A,P4,0.9,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,1.0389451991655518,1.0389451991655518,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_A,P5,0.8,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.5800616791311856,0.5800616791311856,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_A,P6,0.85,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.400747642016083,0.400747642016083,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_A,P7,0.4,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.2766827355404984,0.2766827355404984,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_A,P8,0.95,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,1.005171727612425,1.005171727612425,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_A,P9,0.75,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,1.0025884528040159,1.0025884528040159,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_B,P1,0.82,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.9026798040031648,0.9026798040031648,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_B,P11,0.7,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.4331525999291124,0.4331525999291124,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_B,P12,0.74,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,0.5698278001045519,0.5698278001045519,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_B,P13,0.35,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.15294186084046407,0.15294186084046407,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_B,P14,0.42,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.20545611646308856,0.20545611646308856,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_B,P2,0.86,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.797629490690077,0.797629490690077,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_B,P3,0.7,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.512789915536585,0.512789915536585,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_B,P4,0.62,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.409184067669473,0.409184067669473,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_B,P5,0.55,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.24942948759563738,0.24942948759563738,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_B,P6,0.65,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.15796939955778322,0.15796939955778322,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_B,P8,0.72,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.4185535846389955,0.4185535846389955,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_B,P9,0.58,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.4872581006119787,0.4872581006119787,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_C,P10,0.9,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.3665696090041756,0.3665696090041756,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_C,P14,0.6,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.2736328855603522,0.2736328855603522,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_C,P2,0.65,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.6182776345915822,0.6182776345915822,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_C,P3,1.0,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.6490806534707961,0.6490806534707961,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_C,P4,0.95,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.6628954449099179,0.6628954449099179,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_C,P9,0.92,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.6958841605018766,0.6958841605018766,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_D,P13,0.48,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.14212750493725257,0.14212750493725257,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_D,P14,0.3,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.10125182730000128,0.10125182730000128,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_D,P2,0.42,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.27750012393761353,0.27750012393761353,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_D,P3,0.35,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.20762576842024325,0.20762576842024325,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_D,P7,1.0,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.255036953245361,0.255036953245361,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_E,P1,0.3,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.16330487393747325,0.16330487393747325,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_E,P10,0.28,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.053100231741192,0.053100231741192,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_E,P14,0.34,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.0943294362373158,0.0943294362373158,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_E,P4,0.46,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.1381238187731842,0.1381238187731842,0.0,,,0,,
2024-05-06,2024,5,19,2024-W19,CUST_E,P8,0.38,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.09071664000000002,0.09071664000000002,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_A,P1,1.0,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,1.8937134596929226,1.8937134596929226,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_A,P10,0.55,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.34564189159889275,0.34564189159889275,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_A,P11,0.85,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.8781463668820204,0.8781463668820204,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_A,P12,0.88,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,1.2019880399894183,1.2019880399894183,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_A,P13,0.5,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.3181794212915786,0.3181794212915786,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_A,P14,0.72,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.5857372280925489,0.5857372280925489,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_A,P2,1.0,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,1.561945246095608,1.561945246095608,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_A,P3,0.95,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,1.2954173037514602,1.2954173037514602,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_A,P4,0.9,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,1.1729805047179658,1.1729805047179658,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_A,P5,0.8,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.5786372385851543,0.5786372385851543,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_A,P6,0.85,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.3934363929906583,0.3934363929906583,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_A,P7,0.4,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.23095818692781156,0.23095818692781156,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_A,P8,0.95,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.9872299810918149,0.9872299810918149,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_A,P9,0.75,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.8949378989168207,0.8949378989168207,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_B,P1,0.82,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.9375237237478166,0.9375237237478166,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_B,P11,0.7,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.41075535685819275,0.41075535685819275,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_B,P12,0.74,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,0.5465531446737978,0.5465531446737978,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_B,P13,0.35,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.1342821859850727,0.1342821859850727,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_B,P14,0.42,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.20355264977685766,0.20355264977685766,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_B,P2,0.86,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.7693058644854004,0.7693058644854004,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_B,P3,0.7,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.5581498752353279,0.5581498752353279,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_B,P4,0.62,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.3062304,0.3062304,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_B,P5,0.55,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.25101136298013205,0.25101136298013205,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_B,P6,0.65,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.15969488848327806,0.15969488848327806,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_B,P8,0.72,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.4475179258038591,0.4475179258038591,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_B,P9,0.58,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.41740872436527193,0.41740872436527193,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_C,P10,0.9,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.31924478283676144,0.31924478283676144,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_C,P14,0.6,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.22029663691062834,0.22029663691062834,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_C,P2,0.65,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.5107431005813393,0.5107431005813393,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_C,P3,1.0,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.5980347936199915,0.5980347936199915,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_C,P4,0.95,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.4828405306703339,0.4828405306703339,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_C,P9,0.92,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.5326555841523121,0.5326555841523121,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_D,P13,0.48,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.12118479193817196,0.12118479193817196,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_D,P14,0.3,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.10484652850949178,0.10484652850949178,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_D,P2,0.42,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.2914493340117566,0.2914493340117566,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_D,P3,0.35,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.2045329406934867,0.2045329406934867,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_D,P7,1.0,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.23440356806587334,0.23440356806587334,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_E,P1,0.3,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.14546363501480464,0.14546363501480464,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_E,P10,0.28,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.05752373024931088,0.05752373024931088,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_E,P14,0.34,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.08479668466244665,0.08479668466244665,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_E,P4,0.46,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.16870614172424045,0.16870614172424045,0.0,,,0,,
2024-05-07,2024,5,19,2024-W19,CUST_E,P8,0.38,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.11569741724302093,0.11569741724302093,0.0,,,0,,
2024-05-08,2024,5,19,2024-W19,CUST_A,P1,1.0,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,1.8609419729186887,1.8609419729186887,0.0,,,0,,
